time,temperature_2m,dew_point_2m,apparent_temperature,relative_humidity_2m,precipitation,rain,cloud_cover,cloud_cover_mid,cloud_cover_low,cloud_cover_high,pressure_msl,surface_pressure,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,vapour_pressure_deficit
2024-02-29T09:00,24.3,21.7,28.5,85,0.0,0.0,30,0,30,0,1016.0,1015.3,24.8,0.385,0.44
2024-02-29T10:00,25.7,21.4,29.7,77,0.1,0.1,55,0,55,0,1016.1,1015.4,26.1,0.384,0.75
2024-02-29T11:00,26.1,21.6,29.8,77,0.0,0.0,60,0,60,0,1015.6,1014.9,26.8,0.382,0.79
2024-02-29T12:00,26.5,21.6,30.1,75,0.0,0.0,69,0,69,0,1014.8,1014.1,27.5,0.379,0.88
2024-02-29T13:00,26.5,21.7,30.1,75,0.0,0.0,35,0,35,0,1013.8,1013.1,28.1,0.376,0.86
2024-02-29T14:00,26.3,21.8,29.7,76,0.0,0.0,100,0,27,100,1013.0,1012.3,28.4,0.373,0.81
2024-02-29T15:00,25.9,22.1,28.9,80,0.0,0.0,99,0,21,99,1012.8,1012.1,28.3,0.371,0.68
2024-02-29T16:00,25.6,22.3,28.8,82,0.0,0.0,85,2,20,80,1012.9,1012.2,27.9,0.369,0.58
2024-02-29T17:00,25.3,22.0,28.4,82,0.0,0.0,76,2,35,62,1013.1,1012.4,27.3,0.368,0.58
2024-02-29T18:00,24.9,22.0,28.8,84,0.0,0.0,61,2,30,43,1013.5,1012.8,26.5,0.368,0.51
2024-02-29T19:00,24.0,22.1,28.3,89,0.0,0.0,43,2,42,0,1014.2,1013.5,25.7,0.368,0.32
2024-02-29T20:00,24.3,22.0,28.3,87,0.0,0.0,54,3,33,30,1015.5,1014.8,25.7,0.367,0.39
2024-02-29T21:00,24.0,22.0,28.2,89,0.0,0.0,64,2,47,31,1016.1,1015.4,25.2,0.366,0.34
2024-02-29T22:00,23.6,22.2,27.9,92,0.3,0.3,44,3,42,2,1016.2,1015.5,24.7,0.369,0.25
2024-02-29T23:00,23.4,22.2,27.7,93,0.3,0.3,92,7,91,0,1016.4,1015.7,24.3,0.372,0.19
2024-03-01T00:00,22.7,21.9,27.0,95,0.2,0.2,90,8,90,0,1015.9,1015.2,23.9,0.373,0.13
2024-03-01T01:00,23.2,22.2,27.6,94,0.1,0.1,91,8,90,0,1015.5,1014.8,23.8,0.375,0.17
2024-03-01T02:00,23.1,22.1,27.5,94,0.1,0.1,84,6,83,2,1015.0,1014.3,23.6,0.376,0.17
2024-03-01T03:00,22.6,21.9,26.9,96,0.0,0.0,77,1,15,73,1014.6,1013.9,23.4,0.376,0.11
2024-03-01T04:00,22.0,21.2,25.7,95,0.1,0.1,55,2,19,45,1014.6,1013.9,23.1,0.376,0.13
2024-03-01T05:00,22.3,21.2,26.2,94,0.0,0.0,23,9,19,0,1015.1,1014.4,22.7,0.376,0.18
2024-03-01T06:00,21.7,20.9,25.2,95,0.0,0.0,35,2,33,0,1015.9,1015.2,22.4,0.376,0.12
2024-03-01T07:00,23.1,22.0,27.1,94,0.0,0.0,100,9,100,0,1016.8,1016.1,22.6,0.377,0.17
2024-03-01T08:00,23.8,21.4,26.6,86,0.1,0.1,31,20,14,0,1018.0,1017.3,23.5,0.373,0.4
2024-03-01T09:00,24.6,21.5,27.2,83,0.0,0.0,31,13,20,0,1018.4,1017.7,24.4,0.373,0.52
2024-03-01T10:00,24.9,21.5,27.7,82,0.2,0.2,40,20,25,0,1018.5,1017.8,25.5,0.373,0.58
2024-03-01T11:00,25.2,21.3,28.2,79,0.5,0.5,46,20,35,0,1017.9,1017.2,26.3,0.376,0.68
2024-03-01T12:00,25.4,22.1,29.1,82,0.1,0.1,59,30,45,0,1017.0,1016.3,27.1,0.374,0.59
2024-03-01T13:00,25.2,21.7,28.3,81,0.0,0.0,64,44,40,0,1016.3,1015.6,27.5,0.372,0.6
2024-03-01T14:00,25.0,21.2,27.2,80,0.1,0.1,100,50,100,1,1015.6,1014.9,27.6,0.371,0.64
2024-03-01T15:00,23.8,20.9,25.4,84,0.7,0.7,86,71,73,0,1015.2,1014.5,27.2,0.376,0.48
2024-03-01T16:00,22.9,20.3,23.8,85,0.6,0.6,100,100,100,0,1015.3,1014.6,26.1,0.381,0.41
2024-03-01T17:00,22.5,20.0,23.2,86,0.3,0.3,100,100,100,0,1015.9,1015.2,24.9,0.384,0.38
2024-03-01T18:00,22.3,19.9,23.0,86,0.2,0.2,100,99,100,0,1016.0,1015.3,24.1,0.385,0.38
2024-03-01T19:00,22.2,19.7,22.8,86,0.1,0.1,100,63,100,0,1016.2,1015.5,23.5,0.386,0.38
2024-03-01T20:00,22.0,19.4,23.2,85,0.0,0.0,92,7,92,0,1017.8,1017.1,24.4,0.371,0.39
2024-03-01T21:00,22.0,19.4,23.1,85,0.0,0.0,96,2,95,0,1018.5,1017.8,24.0,0.371,0.39
2024-03-01T22:00,21.7,19.4,22.9,87,0.0,0.0,100,0,100,0,1018.3,1017.6,23.6,0.371,0.35
2024-03-01T23:00,21.6,19.3,22.9,87,0.0,0.0,100,4,100,22,1017.9,1017.2,23.3,0.37,0.33
2024-03-02T00:00,21.6,19.2,23.0,86,0.0,0.0,100,64,100,0,1017.4,1016.7,23.1,0.37,0.36
2024-03-02T01:00,21.4,19.0,22.4,86,0.0,0.0,100,99,100,0,1017.0,1016.3,23.0,0.37,0.34
2024-03-02T02:00,21.3,18.8,22.2,86,0.0,0.0,100,100,100,0,1016.4,1015.7,22.8,0.37,0.36
2024-03-02T03:00,21.2,18.6,22.0,85,0.0,0.0,100,100,100,1,1015.8,1015.1,22.7,0.37,0.37
2024-03-02T04:00,21.2,18.5,22.0,85,0.0,0.0,100,100,100,0,1015.9,1015.2,22.6,0.37,0.39
2024-03-02T05:00,21.1,18.2,21.9,84,0.0,0.0,100,100,100,2,1016.4,1015.7,22.5,0.369,0.41
2024-03-02T06:00,21.1,18.0,22.2,82,0.0,0.0,100,100,96,0,1017.3,1016.6,22.4,0.369,0.44
2024-03-02T07:00,21.4,18.2,22.7,82,0.0,0.0,100,100,100,0,1017.9,1017.2,22.3,0.369,0.46
2024-03-02T08:00,21.2,17.8,22.3,81,0.0,0.0,100,100,100,0,1019.5,1018.8,22.4,0.37,0.47
2024-03-02T09:00,21.9,18.2,22.5,79,0.0,0.0,100,100,100,0,1020.1,1019.4,22.8,0.369,0.55
2024-03-02T10:00,22.2,18.4,22.0,79,0.0,0.0,100,100,100,0,1020.4,1019.7,23.2,0.368,0.55
2024-03-02T11:00,21.9,18.7,22.3,82,0.7,0.7,100,100,100,0,1019.8,1019.1,23.2,0.374,0.47
2024-03-02T12:00,22.1,19.4,23.1,84,1.4,1.4,100,100,100,0,1018.9,1018.2,23.2,0.387,0.42
2024-03-02T13:00,21.5,19.5,22.6,89,1.7,1.7,100,100,100,0,1017.9,1017.2,22.9,0.406,0.29
2024-03-02T14:00,21.6,19.8,23.1,89,1.4,1.4,100,100,100,0,1017.2,1016.5,22.7,0.421,0.28
2024-03-02T15:00,21.7,19.4,23.0,87,0.6,0.6,100,100,100,0,1016.5,1015.8,22.6,0.426,0.34
2024-03-02T16:00,21.7,19.5,23.4,87,0.2,0.2,100,100,100,0,1016.4,1015.7,22.4,0.428,0.33
2024-03-02T17:00,21.3,19.7,23.3,91,0.3,0.3,100,100,100,0,1016.6,1015.9,22.3,0.43,0.24
2024-03-02T18:00,21.0,20.0,23.3,94,0.5,0.5,100,100,100,0,1016.4,1015.7,22.0,0.435,0.14
2024-03-02T19:00,20.9,19.9,23.2,94,0.3,0.3,100,100,100,0,1016.5,1015.8,21.7,0.438,0.16
2024-03-02T20:00,21.3,19.0,22.8,87,0.2,0.2,100,100,100,0,1017.3,1016.6,21.6,0.43,0.34
2024-03-02T21:00,21.2,19.0,22.8,87,0.0,0.0,98,73,95,0,1017.7,1017.0,21.5,0.43,0.33
2024-03-02T22:00,21.0,19.0,22.8,88,0.0,0.0,100,84,100,0,1017.7,1017.0,21.4,0.429,0.29
2024-03-02T23:00,21.1,18.8,23.1,87,0.0,0.0,100,32,100,0,1017.6,1016.9,21.4,0.428,0.33
2024-03-03T00:00,21.0,18.9,23.3,88,0.0,0.0,100,16,100,0,1017.1,1016.4,21.4,0.428,0.3
2024-03-03T01:00,21.0,19.0,23.8,88,0.0,0.0,100,38,100,0,1016.6,1015.9,21.4,0.427,0.29
2024-03-03T02:00,21.0,19.1,24.0,89,0.0,0.0,100,91,100,0,1016.2,1015.5,21.4,0.427,0.27
2024-03-03T03:00,20.8,19.3,23.9,91,0.0,0.0,100,4,100,0,1015.7,1015.0,21.4,0.426,0.21
2024-03-03T04:00,20.8,18.8,23.7,89,0.0,0.0,100,0,100,0,1015.4,1014.7,21.4,0.426,0.28
2024-03-03T05:00,20.7,19.0,23.7,90,0.0,0.0,100,0,100,0,1015.7,1015.0,21.3,0.425,0.24
2024-03-03T06:00,20.7,19.0,23.8,90,0.0,0.0,100,0,100,0,1016.0,1015.3,21.3,0.425,0.24
2024-03-03T07:00,21.1,18.9,23.7,87,0.1,0.1,100,0,100,0,1016.6,1015.9,21.4,0.425,0.32
2024-03-03T08:00,21.7,18.9,24.2,84,0.0,0.0,100,0,100,0,1017.7,1017.0,21.5,0.427,0.41
2024-03-03T09:00,22.2,19.3,24.9,84,0.0,0.0,100,0,100,0,1017.9,1017.2,21.9,0.426,0.44
2024-03-03T10:00,23.2,19.8,26.5,81,0.0,0.0,100,0,100,0,1017.6,1016.9,23.0,0.424,0.54
2024-03-03T11:00,23.7,20.1,27.4,81,0.0,0.0,100,0,100,0,1016.7,1016.0,23.9,0.422,0.57
2024-03-03T12:00,23.9,20.2,27.6,80,0.0,0.0,100,0,100,0,1015.6,1014.9,24.3,0.421,0.6
2024-03-03T13:00,24.5,20.6,28.1,79,0.0,0.0,61,0,61,0,1014.1,1013.4,24.9,0.419,0.66
2024-03-03T14:00,25.4,20.8,28.4,76,0.0,0.0,44,1,44,0,1012.8,1012.1,25.7,0.416,0.79
2024-03-03T15:00,25.3,20.8,27.9,76,0.0,0.0,39,4,36,0,1011.9,1011.2,26.1,0.413,0.76
2024-03-03T16:00,24.6,20.9,27.2,80,0.0,0.0,21,3,19,0,1011.4,1010.7,26.0,0.411,0.61
2024-03-03T17:00,24.0,20.8,26.5,82,0.0,0.0,20,2,10,10,1011.5,1010.8,25.5,0.41,0.53
2024-03-03T18:00,23.3,20.8,26.2,86,0.0,0.0,38,0,33,7,1011.6,1010.9,24.8,0.409,0.41
2024-03-03T19:00,23.1,21.0,26.1,88,0.0,0.0,37,1,13,27,1011.9,1011.2,24.1,0.409,0.33
2024-03-03T20:00,22.9,20.9,26.0,89,0.0,0.0,27,0,12,16,1012.6,1011.9,24.2,0.409,0.31
2024-03-03T21:00,22.8,21.2,26.3,91,0.0,0.0,19,0,19,0,1013.1,1012.4,23.7,0.408,0.25
2024-03-03T22:00,22.8,21.3,26.1,92,0.0,0.0,21,0,21,0,1013.1,1012.4,23.4,0.408,0.23
2024-03-03T23:00,22.5,21.2,25.7,92,0.0,0.0,23,0,19,4,1012.6,1011.9,23.2,0.408,0.21
2024-03-04T00:00,22.0,21.1,25.4,95,0.0,0.0,17,0,7,11,1012.0,1011.3,22.9,0.408,0.14
2024-03-04T01:00,21.3,20.8,24.8,97,0.0,0.0,3,0,3,0,1011.2,1010.5,22.6,0.407,0.08
2024-03-04T02:00,21.0,20.7,24.3,98,0.0,0.0,52,0,52,0,1011.0,1010.3,22.4,0.407,0.05
2024-03-04T03:00,20.9,20.6,24.1,98,0.0,0.0,75,0,75,0,1010.6,1009.9,22.1,0.407,0.05
2024-03-04T04:00,20.8,20.5,23.9,98,0.0,0.0,84,0,84,0,1010.3,1009.6,22.0,0.407,0.05
2024-03-04T05:00,20.8,20.4,23.9,98,0.0,0.0,99,0,99,0,1010.7,1010.0,21.8,0.407,0.05
2024-03-04T06:00,20.6,20.3,23.9,98,0.0,0.0,100,0,100,0,1011.3,1010.6,21.7,0.406,0.04
2024-03-04T07:00,21.0,20.8,24.4,98,0.0,0.0,100,0,100,0,1011.7,1011.0,21.8,0.406,0.04
2024-03-04T08:00,22.8,21.9,26.5,95,0.0,0.0,20,0,20,0,1013.0,1012.3,23.2,0.405,0.14
2024-03-04T09:00,24.8,22.4,28.6,87,0.0,0.0,4,0,4,0,1013.1,1012.4,24.4,0.403,0.41
2024-03-04T10:00,26.4,22.6,30.9,80,0.0,0.0,2,0,2,0,1012.8,1012.1,25.7,0.401,0.7
2024-03-04T11:00,27.4,22.9,32.6,76,0.0,0.0,2,0,2,0,1012.0,1011.3,27.0,0.397,0.86
2024-03-04T12:00,27.8,23.2,33.5,76,0.0,0.0,0,0,0,0,1010.9,1010.2,28.2,0.393,0.89
2024-03-04T13:00,28.0,23.4,33.3,76,0.0,0.0,3,2,2,0,1009.7,1009.0,28.9,0.388,0.9
2024-03-04T14:00,27.7,23.4,31.9,77,0.0,0.0,17,16,5,0,1008.5,1007.8,29.2,0.385,0.84
2024-03-04T15:00,27.5,23.4,30.9,78,0.0,0.0,8,8,2,0,1007.8,1007.1,29.1,0.382,0.8
2024-03-04T16:00,27.1,23.3,29.9,80,0.0,0.0,3,3,0,0,1007.8,1007.1,28.7,0.38,0.73
2024-03-04T17:00,26.4,23.0,29.2,82,0.0,0.0,3,3,0,0,1008.1,1007.4,28.0,0.379,0.62
2024-03-04T18:00,25.6,22.7,28.6,84,0.0,0.0,1,1,0,0,1008.3,1007.6,27.1,0.378,0.52
2024-03-04T19:00,25.2,22.5,28.3,85,0.0,0.0,0,0,0,0,1008.4,1007.7,26.3,0.378,0.48
2024-03-04T20:00,24.9,22.4,28.6,86,0.0,0.0,18,2,0,17,1009.1,1008.4,26.3,0.377,0.43
2024-03-04T21:00,24.4,22.4,28.0,89,0.0,0.0,3,1,0,2,1009.3,1008.6,25.6,0.377,0.34
2024-03-04T22:00,23.9,22.3,27.8,91,0.0,0.0,0,0,0,0,1009.3,1008.6,25.1,0.376,0.27
2024-03-04T23:00,23.3,22.3,27.5,94,0.0,0.0,93,0,0,93,1009.1,1008.4,24.6,0.376,0.17
2024-03-05T00:00,22.9,22.3,27.0,96,0.0,0.0,69,0,0,69,1008.7,1008.0,24.3,0.376,0.1
2024-03-05T01:00,22.7,22.2,26.9,97,0.0,0.0,0,0,0,0,1008.1,1007.4,24.0,0.376,0.07
2024-03-05T02:00,22.6,22.2,26.7,98,0.0,0.0,47,0,47,0,1007.8,1007.1,23.8,0.376,0.06
2024-03-05T03:00,22.5,22.2,26.8,98,0.0,0.0,88,0,88,0,1007.5,1006.8,23.6,0.376,0.05
2024-03-05T04:00,22.2,22.0,26.6,99,0.0,0.0,100,0,100,0,1007.6,1006.9,23.4,0.376,0.03
2024-03-05T05:00,22.2,22.1,26.5,99,0.0,0.0,100,0,100,10,1007.9,1007.2,23.2,0.376,0.02
2024-03-05T06:00,22.2,22.1,26.3,99,0.0,0.0,100,0,100,46,1008.6,1007.9,23.1,0.376,0.02
2024-03-05T07:00,22.7,22.5,26.5,99,0.0,0.0,100,0,100,99,1009.3,1008.6,23.3,0.376,0.03
2024-03-05T08:00,24.1,23.4,28.6,96,0.0,0.0,100,0,18,100,1009.6,1008.9,24.8,0.376,0.12
2024-03-05T09:00,26.6,24.2,31.5,87,0.0,0.0,99,0,1,99,1010.0,1009.3,25.9,0.374,0.45
2024-03-05T10:00,29.6,24.8,35.6,75,0.0,0.0,84,0,0,84,1009.7,1009.0,27.4,0.372,1.02
2024-03-05T11:00,31.6,24.6,38.3,67,0.0,0.0,47,0,0,47,1009.1,1008.4,28.9,0.368,1.56
2024-03-05T12:00,31.9,25.5,39.4,69,0.0,0.0,35,0,0,35,1008.1,1007.4,30.3,0.364,1.46
2024-03-05T13:00,31.0,26.4,38.5,77,0.0,0.0,35,7,0,30,1006.9,1006.2,31.2,0.36,1.05
2024-03-05T14:00,29.6,25.4,35.5,78,0.0,0.0,40,25,0,19,1005.9,1005.2,31.4,0.356,0.9
2024-03-05T15:00,28.8,24.3,33.4,77,0.0,0.0,6,6,0,0,1005.2,1004.5,31.2,0.354,0.91
2024-03-05T16:00,28.6,24.5,33.5,79,0.0,0.0,11,3,0,8,1005.2,1004.5,30.7,0.352,0.83
2024-03-05T17:00,27.8,24.1,32.7,81,0.0,0.0,1,1,0,0,1005.6,1004.9,29.9,0.351,0.73
2024-03-05T18:00,26.5,23.1,31.0,82,0.0,0.0,1,1,0,0,1006.0,1005.3,28.8,0.35,0.64
2024-03-05T19:00,25.5,23.1,30.2,87,0.0,0.0,1,1,0,0,1006.6,1005.9,27.7,0.35,0.44
2024-03-05T20:00,25.0,23.2,29.7,90,0.0,0.0,0,0,0,0,1007.2,1006.5,27.0,0.351,0.32
2024-03-05T21:00,24.8,23.0,29.6,90,0.0,0.0,1,1,0,0,1007.5,1006.8,26.3,0.351,0.32
2024-03-05T22:00,24.1,23.0,28.8,93,0.0,0.0,1,1,0,0,1007.3,1006.6,25.8,0.351,0.2
2024-03-05T23:00,24.1,23.1,28.9,94,0.0,0.0,0,0,0,0,1007.1,1006.4,25.3,0.351,0.17
2024-03-06T00:00,23.7,23.1,28.6,96,0.0,0.0,0,0,0,0,1006.5,1005.8,25.0,0.351,0.1
2024-03-06T01:00,23.6,23.0,28.5,97,0.0,0.0,0,0,0,0,1006.1,1005.4,24.8,0.351,0.1
2024-03-06T02:00,23.3,22.8,28.2,97,0.0,0.0,0,0,0,0,1005.8,1005.1,24.6,0.351,0.09
2024-03-06T03:00,23.6,23.1,28.3,97,0.0,0.0,0,0,0,0,1005.6,1004.9,24.4,0.351,0.1
2024-03-06T04:00,23.6,23.1,28.2,97,0.0,0.0,0,0,0,0,1005.5,1004.8,24.3,0.351,0.08
2024-03-06T05:00,23.5,23.1,28.1,98,0.0,0.0,0,0,0,0,1006.2,1005.5,24.2,0.351,0.06
2024-03-06T06:00,23.2,22.9,27.9,98,0.0,0.0,0,0,0,0,1007.2,1006.5,24.1,0.351,0.05
2024-03-06T07:00,23.7,23.4,28.4,98,0.0,0.0,1,0,0,1,1007.9,1007.2,24.2,0.351,0.06
2024-03-06T08:00,25.8,23.9,30.9,89,0.0,0.0,15,0,0,15,1009.0,1008.3,26.3,0.35,0.36
2024-03-06T09:00,28.7,24.7,34.2,79,0.0,0.0,76,0,0,76,1009.3,1008.6,27.4,0.348,0.83
2024-03-06T10:00,31.6,25.6,38.3,71,0.0,0.0,78,0,0,78,1009.0,1008.3,28.9,0.346,1.36
2024-03-06T11:00,33.4,24.3,40.0,59,0.0,0.0,93,0,0,93,1008.6,1007.9,30.4,0.342,2.11
2024-03-06T12:00,33.5,24.9,41.2,61,0.0,0.0,98,0,0,98,1007.6,1006.9,31.6,0.338,2.04
2024-03-06T13:00,32.8,26.8,41.5,71,0.0,0.0,99,10,0,99,1006.6,1005.9,32.6,0.334,1.46
2024-03-06T14:00,31.8,27.4,39.5,78,0.0,0.0,99,19,0,98,1005.7,1005.0,33.0,0.331,1.05
2024-03-06T15:00,30.4,26.2,36.4,79,0.0,0.0,100,38,0,100,1005.3,1004.6,32.7,0.329,0.93
2024-03-06T16:00,29.1,25.4,34.7,81,0.0,0.0,100,94,0,98,1005.3,1004.6,31.9,0.327,0.79
2024-03-06T17:00,28.2,24.7,33.3,82,0.0,0.0,97,39,0,95,1005.5,1004.8,30.9,0.326,0.7
2024-03-06T18:00,27.0,23.9,32.4,83,0.0,0.0,18,5,0,13,1006.1,1005.4,29.7,0.326,0.6
2024-03-06T19:00,25.7,23.8,31.1,90,0.0,0.0,1,1,0,0,1007.0,1006.3,28.6,0.326,0.35
2024-03-06T20:00,25.4,23.2,30.5,88,0.0,0.0,100,100,0,0,1007.8,1007.1,28.3,0.324,0.4
2024-03-06T21:00,25.1,23.4,30.2,90,0.0,0.0,48,47,0,2,1008.5,1007.8,27.5,0.324,0.31
2024-03-06T22:00,24.7,23.3,29.8,92,0.0,0.0,22,13,0,10,1009.0,1008.3,26.8,0.324,0.26
2024-03-06T23:00,25.5,22.9,28.8,85,0.0,0.0,24,0,0,24,1009.1,1008.4,26.4,0.324,0.48
2024-03-07T00:00,25.1,22.4,28.6,85,0.0,0.0,51,0,0,51,1008.9,1008.2,26.1,0.324,0.47
2024-03-07T01:00,24.7,22.1,27.8,85,0.0,0.0,70,0,0,70,1009.0,1008.3,25.7,0.324,0.45
2024-03-07T02:00,24.2,22.0,26.9,88,0.0,0.0,11,0,2,8,1008.8,1008.1,25.4,0.324,0.38
2024-03-07T03:00,23.7,22.2,25.8,91,0.0,0.0,34,1,32,2,1008.8,1008.1,25.2,0.324,0.25
2024-03-07T04:00,23.3,22.2,25.7,93,0.0,0.0,31,7,26,0,1009.1,1008.4,25.0,0.324,0.19
2024-03-07T05:00,23.1,22.0,25.8,93,0.0,0.0,30,17,15,0,1009.8,1009.1,24.7,0.324,0.19
2024-03-07T06:00,23.1,21.8,25.9,92,0.0,0.0,53,36,26,0,1010.6,1009.9,24.6,0.324,0.22
2024-03-07T07:00,23.8,21.7,26.5,88,0.0,0.0,29,7,24,0,1011.4,1010.7,24.6,0.324,0.35
2024-03-07T08:00,24.9,22.2,27.3,85,0.0,0.0,52,0,52,0,1013.0,1012.3,25.7,0.323,0.46
2024-03-07T09:00,25.7,22.1,28.2,81,0.0,0.0,97,0,97,0,1013.5,1012.8,26.4,0.322,0.64
2024-03-07T10:00,25.9,22.2,28.4,80,0.0,0.0,55,0,55,0,1013.7,1013.0,27.0,0.321,0.66
2024-03-07T11:00,26.5,22.3,29.2,78,0.0,0.0,94,0,94,0,1013.2,1012.5,27.8,0.319,0.76
2024-03-07T12:00,26.9,22.4,30.5,76,0.0,0.0,42,3,40,0,1012.9,1012.2,28.8,0.317,0.84
2024-03-07T13:00,27.1,22.4,30.6,76,0.0,0.0,19,18,1,1,1012.0,1011.3,29.5,0.314,0.88
2024-03-07T14:00,26.8,22.3,29.7,77,0.0,0.0,41,30,2,14,1011.2,1010.5,29.8,0.312,0.82
2024-03-07T15:00,26.5,22.2,28.8,77,0.0,0.0,31,4,1,27,1010.4,1009.7,29.7,0.31,0.79
2024-03-07T16:00,26.5,22.1,28.9,77,0.0,0.0,79,6,2,78,1010.4,1009.7,29.5,0.309,0.79
2024-03-07T17:00,25.9,21.9,28.4,79,0.0,0.0,8,4,2,2,1010.7,1010.0,28.8,0.308,0.71
2024-03-07T18:00,24.9,21.9,27.4,84,0.0,0.0,11,4,7,0,1011.1,1010.4,27.8,0.308,0.51
2024-03-07T19:00,24.4,22.0,27.1,87,0.0,0.0,17,6,12,0,1011.6,1010.9,27.0,0.308,0.41
2024-03-07T20:00,24.0,21.6,26.6,87,0.0,0.0,51,9,21,32,1012.8,1012.1,26.2,0.307,0.4
2024-03-07T21:00,23.8,21.7,26.8,88,0.0,0.0,30,2,25,5,1013.6,1012.9,25.7,0.307,0.35
2024-03-07T22:00,23.7,21.8,26.9,89,0.0,0.0,39,1,39,0,1013.7,1013.0,25.4,0.307,0.33
2024-03-07T23:00,23.7,21.8,26.8,89,0.1,0.1,46,0,46,0,1013.7,1013.0,25.1,0.308,0.32
2024-03-08T00:00,23.4,21.8,26.8,90,0.0,0.0,94,0,94,0,1013.2,1012.5,24.8,0.308,0.27
2024-03-08T01:00,23.4,21.7,27.0,90,0.0,0.0,100,0,100,0,1012.7,1012.0,24.6,0.308,0.27
2024-03-08T02:00,23.4,21.8,27.5,91,0.1,0.1,37,2,31,8,1012.5,1011.8,24.5,0.309,0.26
2024-03-08T03:00,23.0,21.9,27.4,93,0.0,0.0,22,3,16,5,1011.9,1011.2,24.3,0.309,0.19
2024-03-08T04:00,22.7,21.8,26.9,95,0.0,0.0,46,12,38,2,1012.2,1011.5,24.1,0.309,0.15
2024-03-08T05:00,23.1,21.8,27.5,93,0.0,0.0,77,33,20,59,1012.9,1012.2,23.8,0.31,0.21
2024-03-08T06:00,22.2,21.7,26.4,97,0.0,0.0,96,94,20,9,1014.0,1013.3,23.7,0.31,0.08
2024-03-08T07:00,23.3,22.3,28.3,94,0.0,0.0,90,88,20,0,1014.7,1014.0,23.9,0.31,0.17
2024-03-08T08:00,24.4,21.9,28.5,86,0.0,0.0,100,100,13,0,1015.8,1015.1,24.8,0.312,0.43
2024-03-08T09:00,24.9,22.0,29.0,84,0.0,0.0,100,100,19,0,1016.2,1015.5,25.3,0.312,0.51
2024-03-08T10:00,25.6,21.9,29.2,80,0.1,0.1,74,45,52,1,1016.2,1015.5,26.1,0.312,0.65
2024-03-08T11:00,26.5,21.9,30.3,76,0.1,0.1,58,39,38,0,1015.7,1015.0,27.4,0.311,0.83
2024-03-08T12:00,26.5,22.0,30.5,76,0.4,0.4,35,12,25,2,1014.8,1014.1,28.3,0.313,0.82
2024-03-08T13:00,26.4,22.1,30.5,78,0.2,0.2,32,10,25,0,1013.9,1013.2,29.0,0.313,0.77
2024-03-08T14:00,26.5,22.1,30.1,77,0.1,0.1,29,12,21,0,1013.0,1012.3,29.3,0.312,0.79
2024-03-08T15:00,26.3,22.1,28.9,78,0.1,0.1,18,6,13,0,1012.2,1011.5,29.3,0.311,0.76
2024-03-08T16:00,25.9,22.1,28.7,80,0.0,0.0,9,4,5,0,1012.1,1011.4,28.9,0.31,0.67
2024-03-08T17:00,25.4,21.9,28.4,81,0.0,0.0,20,5,18,0,1012.5,1011.8,28.2,0.31,0.62
2024-03-08T18:00,24.9,21.7,28.2,82,0.2,0.2,60,36,38,0,1012.8,1012.1,27.3,0.311,0.55
2024-03-08T19:00,24.4,22.2,28.0,88,0.3,0.3,43,33,16,0,1013.3,1012.6,26.4,0.314,0.38
2024-03-08T20:00,24.4,22.1,28.7,87,0.3,0.3,48,25,32,0,1014.5,1013.8,25.8,0.312,0.41
2024-03-08T21:00,24.1,22.5,28.5,91,0.5,0.5,38,18,37,0,1015.0,1014.3,25.3,0.317,0.29
2024-03-08T22:00,23.9,22.5,28.3,92,0.6,0.6,35,28,28,0,1015.1,1014.4,24.9,0.323,0.25
2024-03-08T23:00,23.7,22.4,27.9,93,0.6,0.6,62,30,49,0,1015.1,1014.4,24.5,0.332,0.21
2024-03-09T00:00,23.5,22.4,28.0,94,0.3,0.3,46,32,24,0,1014.9,1014.2,24.3,0.336,0.18
2024-03-09T01:00,23.2,22.5,28.0,96,0.4,0.4,99,14,51,97,1014.2,1013.5,24.1,0.341,0.11
2024-03-09T02:00,23.0,22.4,27.8,97,0.2,0.2,100,13,98,94,1013.6,1012.9,23.9,0.344,0.09
2024-03-09T03:00,23.1,22.3,27.9,95,0.1,0.1,93,7,58,82,1013.3,1012.6,23.8,0.346,0.13
2024-03-09T04:00,22.7,22.2,27.4,97,0.1,0.1,95,1,32,93,1013.2,1012.5,23.5,0.347,0.08
2024-03-09T05:00,22.4,22.0,26.9,97,0.0,0.0,93,0,35,89,1013.4,1012.7,23.3,0.348,0.07
2024-03-09T06:00,22.6,22.2,27.2,98,0.0,0.0,99,0,88,89,1013.9,1013.2,23.2,0.348,0.07
2024-03-09T07:00,23.2,22.2,27.6,94,0.0,0.0,97,0,36,95,1014.5,1013.8,23.4,0.349,0.16
2024-03-09T08:00,24.1,21.8,28.2,87,0.0,0.0,99,0,89,95,1015.7,1015.0,24.4,0.327,0.4
2024-03-09T09:00,25.5,21.6,29.5,79,0.1,0.1,99,0,94,87,1016.2,1015.5,25.6,0.327,0.68
2024-03-09T10:00,26.4,21.7,30.4,75,0.1,0.1,100,1,91,96,1016.1,1015.4,26.8,0.326,0.85
2024-03-09T11:00,27.0,21.8,31.3,73,0.0,0.0,99,0,73,96,1015.6,1014.9,27.9,0.324,0.95
2024-03-09T12:00,27.2,22.4,32.0,75,0.1,0.1,96,2,39,93,1014.8,1014.1,28.9,0.323,0.9
